id,platce,platce_ico,dodavatel,dodavatel_ico,hodnota_czk,datum,rok,predmet,je_skola
35235533,"Základní škola, Praha 10, Břečťanová 2919/6, příspěvková organizace",47611871,"Sdružení POMOC, z.s.",65051238,256628.0,2025-10-16,2025,Školní nábytek pro dvě 1. třídy,True
35141005,"Základní škola T.G. Masaryka Bohumín - Pudlov Trnková 280 okres Karviná, příspěvková organizace",75029146,Hilbert Interiéry s.r.o.,28661133,2008610.89,2025-09-30,2025,Vybavení do ZŠ - školní nábytek,True
35132337,"Sociálně-právní institut, s.r.o.",61538353,"Gymnázium Děčín, příspěvková organizace",47274620,471210.0,2025-10-08,2025,"Dodávka nábytku pro odborné učebny Gymnázia Děčín, OPST 6 (projekt CZ.10.02.01/00/23_006/0000177)",False
34929313,"Základní škola a Mateřská škola Benešov nad Ploučnicí, příspěvková organizace",70947112,"Artspect, a.s.",28123395,2714534.03,2025-09-12,2025,Kupní smlouva - plnění veřejné zakázka &quot;Odborné učebny ZŠ Benešov nad Ploučnicí&quot;,True
34928769,Město Louny,00265209,IN SPACE s.r.o.,05529581,2338205.21,2025-08-27,2025,Kupní smlouva &amp;quot;Odborné učebny – ZŠ P. Holého – nábytek pro učebny a komunitní místnost&amp;quot;,False
34885625,Karlovarský kraj,70891168,"FETTERS management, s.r.o.",01405471,13295964.0,2025-09-19,2025,Příkazní smlouva - „Rekonstrukce a modernizace Střední uměleckoprůmyslové školy keramické a sklářské Karlovy Vary – sprá,False
34785685,"Základní škola a Mateřská škola Benešov nad Ploučnicí, příspěvková organizace",70947112,"Artspect, a.s.",28123395,2577735.06,2025-09-12,2025,Realizace rekonstrukce odborných učeben v ZŠ Benešov nad Ploučnicí,True
34737429,"Statutární město Ostrava, městský obvod Mariánské Hory a Hulváky",00845451,"Artspect, a.s.",28123395,1294679.0,2025-08-26,2025,Kupní smlouva - Odborné učebny ZŠ Gen. Janka – část I. nábytek - Artspect a.s,False
34616901,"Dům dětí a mládeže Šternberk, příspěvková organizace",61989941,Baar Group s.r.o.,06745342,360132.3,2025-08-20,2025,Smlouva-Nábytek-Rekonstrukce a modernizace učebny robotiky DDM Šternberk,False
34594069,"Základní škola Volary, příspěvková organizace",00583391,"Základní škola Volary, příspěvková organizace",00583391,2832880.0,2025-08-14,2025,Investice do odborných učeben v ZŠ Volary – Dodávky,True
34571637,Město Krnov,00296139,Hilbert Interiéry s.r.o.,28661133,853243.0,2025-08-21,2025,Smlouva o dílo - opravy - Virtuální realita ve výuce na ZŠ ve městě Krnov (nábytek) ZŠ Dvořákův okruh,False
34571633,Město Krnov,00296139,Hilbert Interiéry s.r.o.,28661133,907982.0,2025-08-21,2025,Smlouva o dílo - opravy - Virtuální realita ve výuce na ZŠ ve městě Krnov (nábytek) ZŠ Janáčkovo náměstí,False
34571629,Město Krnov,00296139,Hilbert Interiéry s.r.o.,28661133,921654.0,2025-08-21,2025,Smlouva o dílo - opravy - Virtuální realita ve výuce na ZŠ ve městě Krnov (nábytek) ZŠ Smetanův okruh,False
34571625,Město Krnov,00296139,Hilbert Interiéry s.r.o.,28661133,1005378.0,2025-08-21,2025,Smlouva o dílo - opravy - Virtuální realita ve výuce na ZŠ ve městě Krnov (nábytek) ZŠ Žižkova,False
34531669,"Obchodní akademie, vyšší odborná škola cestovního ruchu a jazyková škola s právem státní jazykové zkoušky Karlovy Vary, příspěvková organizace",63553597,"Z + M Partner, spol. s r. o.",26843935,8616765.0,2025-04-29,2025,"VZ ""Modernizace odborných učeben na OA KV - vybavení nábytek",True
34481349,"Mendelova střední škola, Nový Jičín, příspěvková organizace",00845027,TINT s. r. o.,63323966,2322372.36,2025-08-18,2025,Kupní smlouva na vybavení počítačové učebny,True
34429089,Město Roudnice nad Labem,00264334,ŠKOLTECH INTERIÉRY s.r.o.,06803806,1706643.0,2025-04-02,2025,"Dodatek č.2 ke smlouvě o dílo „Nákup nábytku do odborných učeben na Základní škole Roudnice nad Labem, Jungmannova 660“",False
34406489,Město Roudnice nad Labem,00264334,ŠKOLTECH INTERIÉRY s.r.o.,06803806,1712542.98,2025-01-13,2025,"Smlouva o dílo - „Nákup nábytku do odborných učeben na Základní škole Roudnice na Labem, Jungmannova 660“",False
34385369,"Základní škola Mohelnice, Mlýnská 1",00852970,Creative way s.r.o.,17845785,364497.0,2025-08-08,2025,Kupní smlouva-nábytek,True
34301017,Město Žďár nad Sázavou,00295841,TSM Design s.r.o.,06544754,1415625.0,2025-07-31,2025,"Smlouva o dílo - Smlouva o dílo na dodávku nábytku a vybavení do učebny chemie, ZŠ Komenského 2",False
34279057,"Gymnázium, Kladno, nám. Edvarda Beneše 1573",61894435,"Af Office, s.r.o.",26768771,1557715.0,2025-07-30,2025,Kupní smlouva - IT učebna,True
34251165,"Základní škola pro žáky se speciálními vzdělávacími potřebami, Trutnov",70886598,"Základní škola pro žáky se speciálními vzdělávacími potřebami, Trutnov",70886598,2242454.0,2025-07-23,2025,"„Dodávka vybavení učeben – Základní škola pro žáky se speciálními vzdělávacími potřebami, Trutnov“",True
34240221,město Otrokovice,00284301,KANONA a.s.,04163664,1621270.0,2025-07-28,2025,Kupní - Rozvoj a modernizace infrastruktury základních škol Otrokovice ZŠ Mánesova II. etapa a ZŠ T. G. Masaryka – dodáv,False
34235285,"Základní škola  Olomouc, tř. Spojenců 8, příspěvková organizace",60338571,"DRUTĚVA, výrobní družstvo",00027618,119467.63,2025-07-28,2025,Objednávka žákovského a kancelářského nábytku,True
34226885,město Otrokovice,00284301,"KDZ, spol. s r. o.",15526691,1117544.0,2025-07-23,2025,Kupní - Rozvoj a modernizace infrastruktury základních škol Otrokovice ZŠ Mánesova II. etapa a ZŠ T. G. Masaryka – dodáv,False
34226881,město Otrokovice,00284301,"KDZ, spol. s r. o.",15526691,1506420.0,2025-07-23,2025,Kupní - Rozvoj a modernizace infrastruktury základních škol Otrokovice ZŠ Mánesova II. etapa a ZŠ T. G. Masaryka – dodáv,False
34209641,"Gymnázium Cheb, příspěvková organizace",47723386,"MERCI, s.r.o.",46966447,7977714.86,2025-07-22,2025,Kupní smlouva na vybavení učeben,True
34182721,Město Lipnice nad Sázavou,00267813,Prekt service s.r.o.,03023419,1321559.58,2025-07-01,2025,Dodávka pro ZŠ Ln/S - učebna IT,False
34180725,"Základní škola kpt. Jaroše, Trutnov, Gorkého 38",64201112,SANTAL spol. s r. o.,42408121,6246576.0,2025-07-14,2025,"Dodávka nábytkového vybavení učeben – Základní škola kpt. Jaroše, Trutnov, Gorkého 38",True
34002849,Vyšší odborná škola zdravotnická a střední zdravotnická škola Svitavy,00498815,MULTIP Moravia s.r.o.,16627971,115841.88,2025-07-08,2025,Kupní smlouva - žákovský nábytek,True
33999501,"Základní škola a Mateřská škola Litvínov, Ruská 2059, okres Most",47326531,FILMEX CZ s.r.o.,25026496,257100.0,2025-07-01,2025,Kupní smlouva + Smlouva o poskytnutí náhradního plnění - žákovský nábytek ,True
33987477,"Základní škola, Příbram VII, Bratří Čapků 279, příspěvková organizace",71295003,MY DVA holding a.s.,25676059,857914.0,2025-05-07,2025,"&quot;Modernizace školy ZŠ Bratří Čapků Příbram&quot;, dodávka nábytku",True
33987425,"Základní škola, Příbram VII, Bratří Čapků 279, příspěvková organizace",71295003,"AV MEDIA SYSTEMS, a.s.",48108375,4533749.84,2025-05-09,2025,"&quot;Modernizace školy ZŠ Bratří Čapků Příbram&quot;, IT vybavení",True
33987305,"Základní škola, Příbram VII, Bratří Čapků 279, příspěvková organizace",71295003,"AV MEDIA SYSTEMS, a.s.",48108375,1625837.19,2025-05-09,2025,"&quot;Modernizace školy ZŠ Bratří Čapků Příbram&quot;, část 1 - stavební práce",True
33984773,Město Chrudim,00270211,SANTAL spol. s r. o.,42408121,1521734.72,2025-06-30,2025,Kupní smlouva na nábytek do ZŠ Husova,False
33966077,Město Velké Meziříčí,00295671,MY DVA holding a.s.,25676059,2288208.0,2025-06-30,2025,"Kupní - Základní škola Sokolovská – Zlepšení 
kvality a dostupnosti vzdělávání – dodávka vybavení – Část 2 – Nábytek",False
33961157,"Základní škola, Mateřská škola a Základní umělecká škola Votice, příspěvková organizace",71294520,"Promidi, s.r.o.",29037557,250689.0,2025-07-04,2025,Kupní smlouva_pořízení nábytku.,True
33885873,Město Rakovník,00244309,"KECIP, s.r.o.",25426842,1160800.0,2025-06-27,2025,Kupní smlouvy - dodávka zboží - nábytek - vybavení učeben 1. Základní škola Rakovník,False
33874321,Gymnázium Vincence Makovského Nové Město na Moravě,48895512,Potrusil s.r.o.,25310119,1647883.27,2025-06-24,2025,vybavení nábytku - badatelská půda,True
33845601,"Základní škola, Praha 8, Hovorčovická 11",60433299,BREZKA interier s.r.o.,10745106,768810.1,2025-06-17,2025,Kupní smlouva - Nábytek do učeben a kabinetu ZŠ,True
33843705,"Základní škola, Brno, Krásného 24",49467247,MY DVA holding a.s.,25676059,227610.68,2025-06-23,2025,Dohoda o narovnání ,True
33838545,Město Vimperk,00250805,"MY DVA holding, a. s.",25676059,285098.0,2025-06-11,2025,Kupní - Hmotný majetek v podobě nábytku do učebny robotiky v ZŠ TGM Vimperk,False
33833725,Město Habry,00267422,InterŠKOL a.s.,24814466,1902010.0,2025-06-25,2025,Kupní smlouva na dodávky vybavení - Dodávky vybavení pro ZŠ Habry,False
33817373,Statutární město Jablonec nad Nisou,00262340,"NOVATRONIC, s.r.o.",62302701,3884277.87,2025-06-23,2025,"Kupní smlouva - „Modernizace ZŠ 5. května v Jablonci nad Nisou – dodávka nábytku“, pro II.etapu",False
33798705,"Gymnázium Bohumila Hrabala v Nymburce, příspěvková organizace",61632210,"LABOR - KOMPLET, s.r.o.",25781057,2823479.43,2025-06-23,2025,"Smlouva o dílo - výroba a montáž nábytku do laboratoře CHEM a FYZ, stavební úpravy",True
33782709,15. základní škola Plzeň,68784619,Křovina s.r.o.,26424819,80021.18,2025-06-18,2025,školní nábytek Křovina,True
33758413,Vyšší odborná škola zdravotnická a Střední zdravotnická škola,00638722,"ALEX kovový a školní nábytek, s. r. o.",26943344,69611.0,2025-05-30,2025,"Objednávka č. 77/2025 na školní židle, žákovské stoly, katedru, dopravu",True
33748533,Statutární město Chomutov,00261891,"Základní škola Chomutov, Zahradní 5265",46789677,3124416.77,2025-06-13,2025,Smlouva o bezúplatném převodu ZŠ Zahradní - výzva 92,False
33748313,Statutární město Chomutov,00261891,"Základní škola Chomutov, Školní 1480",46789731,4404241.77,2025-06-12,2025,Smlouva o bezúplatném převodu ZŠ Školní - výzva 92,False
33746969,Statutární město Chomutov,00261891,"Základní škola Chomutov, Březenecká 4679",46789766,5306700.34,2025-06-19,2025,Smlouva o bezúplatném převodu ZŠ Březenecká - výzva 92,False
33675268,"Statutární město Ostrava, městský obvod Ostrava-Jih",00845451,Hilbert Interiéry s.r.o.,28661133,3454693.46,2025-06-12,2025,VZ 12.25 Virtuální realita ve výuce na ZŠ v OVA-JIH II. Etapa - část 3 Nábytek,False
33655649,Město Slaný,00234877,"Základní škola Slaný, Komenského náměstí 618, okres Kladno",43776744,698992.8,2025-06-09,2025,Smlouva o výpůjčce - Půdní vestavba 2.ZŠ Slaný - Nábytek,False
33655429,"Základní škola a Mateřská škola Tábor, náměstí Mikuláše z Husi 45",00582590,CZ26424819,26424819,126000.0,2025-06-12,2025,objednávka nábytku ,True
33610472,Město Sokolov,00259586,MY DVA holding a.s.,25676059,876196.0,2025-06-09,2025,"Základní škola Sokolov, Rokycanova 258 – učebna přírodovědných předmětů - dodávka nábytku",False
33604668,"Gymnázium Hostivice, příspěvková organizace",72081422,SKOLENKA s.r.o.,03929591,706980.0,2025-06-09,2025,Kupní smlouva - Dodávka nábytku 4. NP,True
33601372,Město Chrudim,00270211,EduVision s.r.o.,17803039,180000.0,2025-06-05,2025,"Kupní smlouva - Venkovní učebna Chrudim, parc. č. 503/1 - dodávka nábytku",False
33547740,Statutární město Prostějov,00288659,"KDZ, spol. s r.o.",15526691,9295436.23,2025-06-02,2025,Kupní smlouva - dodávka nábytku pro základní školy ZŠ Dr. Horáka a ZŠ Kollárova,False
33532352,"Střední škola techniky a služeb, Karviná, příspěvková organizace",13644254,JaTu stavby s.r.o.,06669476,8147120.51,2025-06-04,2025,Smlouva o dílo,True
33520388,MĚSTO TURNOV,00276227,Hilbert Interiéry s.r.o.,28661133,357999.0,2025-05-30,2025,"Smlouva o dílo- Modernizace učebny fyziky ZŠ Žižkova, Turnov- dodávka nábytku",False
33473432,"Základní škola národního umělce Petra Bezruče, Frýdek-Místek, tř. T. G. Masaryka 454",60045965,SANTAL spol. s r. o.,42408121,476615.0,2025-05-29,2025,Vybavení učebny,True
33382140,"Základní škola Sokolov, Švabinského 1702",69979081,MY DVA holding a.s.,25676059,318444.0,2025-05-07,2025,Nákup lavic a židlí,True
33361004,Město Aš,00253901,"KECIP, s.r.o.",25426842,788020.0,2025-05-21,2025,"Kupní - Kupní smlouva dodávky ""Rozvoj digitálních a jazykových kompetencí žáků ZŠ Aš, Kamenná 152, okres Cheb   Nábytek""",False
33351492,"Základní škola Boskovice, příspěvková organizace",62072757,Křovina s.r.o.,26424819,64556.97,2025-05-21,2025,"Dodání žákovských stolů, židlí",True
33327724,"Gymnázium, Krnov, příspěvková organizace",00601349,COMFOR STORES a.s.,26290944,3602599.55,2025-05-19,2025,Investice do odborných účeben ,True
33316928,Obec Slavkov,00300667,Hilbert Interiéry s.r.o.,28661133,2499247.54,2025-05-19,2025,Dodávky školního nábytku pro ZŠ a MŠ Slavkov,False
33285888,Město Jeseník,00302724,Prosto interiér s.r.o.,03171906,3610200.0,2025-05-14,2025,Revitalizace školního objektu ul. Kalvodova - vybavení - 2. část VZ_dodávka vnitřního vybavení,False
33274564,Statutární město Liberec,00262978,SANTAL spol. s r. o.,42408121,4794077.73,2025-05-07,2025,Zvýšení kvality vzdělávání ZŠ Švermova - nábytek,False
33267624,"Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace",65993276,Křovina s.r.o.,26424819,56408.72,2025-05-14,2025,Objednávka školního nábytku,True
33263532,Česká republika - Akademie věd České republiky,60165171,Eagle Eyes a.s.,01502875,909090.0,2025-05-13,2025,Kancelářské potřeby,True
33169392,"Střední odborná škola pro ochranu a obnovu životního prostředí - Schola Humanitas, Litvínov, Ukrajinská 379, okres Most",00832375,KZ system s.r.o.,25047752,17097730.81,2025-04-30,2025,"Modernizace a vybavení lab. biologie a učeben pro polytechnické, jaz. a digitální vz. - projekt",True
33167440,"Základní škola a mateřská školaHazlov, okres Cheb",75010895,"Základní škola a mateřská školaHazlov, okres Cheb",75010895,1834287.0,2025-04-24,2025,Dodávky vybavení pro ZŠ Hazlov,True
33166248,"Gymnázium Dr. Josefa Pekaře, Mladá Boleslav, Palackého 211",48683868,Hilbert projekty s.r.o.,09435981,1064733.0,2025-05-06,2025,Dodávka nábytku pro jazykové učebny Gymnázia Dr. Josefa Pekaře,True
33098248,Město Hořice,00271560,"Artspect, a.s.",28123395,2198859.0,2025-04-24,2025,"Kupní smlouva - dodávka nábytku v rámci VZ ""Podkrovní vestavba ZŠ Na Daliborce Hořice""",False
33081740,"Základní škola Strakonice, Dukelská 166",47255838,"Základní škola Strakonice, Dukelská 166",47255838,71267.97,2025-04-28,2025,"žákovský nábytek:židle, stoly",True
33046244,Město Český Těšín,00297437,InterŠKOL a.s.,24814466,688550.0,2025-04-24,2025,"Kupní smlouva - dodávka nábytku - ""Moderní výukové metody na ZŠ v Českém Těšíně"" - pro rok 2025",False
32988280,Město Orlová,00297577,INTERDEKOR HP s.r.o.,25367498,1765971.15,2025-04-22,2025,"Kupní smlouva - Pokročilé metody ve vzdělávání na ZŠ v Orlové - ZŠ Školní 862, ZŠ U Kapličky 959 - část I: nábytek",False
32939108,"Sociálně-právní institut, s.r.o.",61538353,"Základní škola Žatec, Petra Bezruče 2000, okres Louny",60275839,499850.0,2025-04-16,2025,„Modernizace školní družiny ZŠ Petra Bezruče v Žatci – dílčí část A) Dodávka nábytku“,False
32922324,"Vyšší odborná škola, Střední průmyslová škola a Obchodní akademie, Čáslav, Přemysla Otakara II. 938",61924008,Kenast s.r.o.,27243397,1510000.0,2025-04-07,2025,"Smlouva o dílo - Dodávka technologií do učebny č. 223, budova C školy",True
32807180,Město Sokolov,00259586,"Artspect, a.s.",28123395,693049.0,2025-03-13,2025,"Základní škola Sokolov, Pionýrů 1614 – dvě odborné učebny 2.stupně - dodávka nábytku",False
32800500,Základní škola SEVER,62060422,Montážní servis truhlářské výroby,69879281,106000.0,2025-04-03,2025,Žákovský kovový nábytek,True
32743832,1. základní škola Hořovice,47515601,NÁBYTEK HONZA s.r.o.,27198821,286500.0,2025-04-01,2025,Žákovský nábytek,True
32741040,Město Valašské Meziříčí,00304387,"NOVATRONIC, s.r.o.",62302701,576371.0,2025-04-01,2025,Kupní smlouva - „Multifunkční vzdělávací centrum pro žáky ZŠ Šafaříkova“ část II. Vybavení nábytkem,False
32722780,Město Sokolov,00259586,"Artspect, a.s.",28123395,765875.0,2025-02-06,2025,"Smlouva o dodávce nábytku pro akci: Základní škola Sokolov, Švabinského 1702 - odborná učebna přírodovědných předmětů pr",False
32693208,"Statutární město Ostrava, městský obvod Poruba",00845451,INTERDEKOR HP s.r.o.,25367498,2545182.5,2025-03-27,2025,Kupní smlouva- Pokročilé metody digitálního vzdělávání na vybraných ZŠ v Ostravě-Porubě – nábytek,False
32657400,Ústecký kraj,70892156,"Gymnázium Josefa Jungmanna, Litoměřice, Svojsíkova 1, příspěvková organizace",46773673,2434504.27,2025-03-25,2025,Smlouva o bezúplatném převodu věcí movitých - Přírodovědné vzdělávání (IROP),False
32606664,Střední průmyslová škola polytechnická - Centrum odborné přípravy Zlín,14450500,Křovina s.r.o.,26424819,114224.38,2025-03-21,2025,nákup - vybavení učebny,True
32595344,Statutární město Mladá Boleslav,00238295,Kenast s.r.o.,27243397,1987700.0,2025-03-14,2025,Kupní smlouva,False
32537884,"Základní škola Náměšť nad Oslavou, Husova 579",44065868,PWR computers a.s.,48394246,1879735.0,2025-03-10,2025,Kupní smlouva - modernizace jazykové učebny ,True
32505844,Město Nové Město nad Metují,00272876,Hilbert Interiéry s.r.o.,28661133,799999.0,2025-03-10,2025,"Kupní smlouva ""Modernizace odborné učebny přírodopisu v ZŠ Malecí - nábytek""",False
32403568,"Gymnázium Josefa Kainara, Hlučín, příspěvková organizace",47813091,MULTIP Moravia s.r.o.,16627971,765789.47,2025-03-06,2025,"Dodávka pomůcek do výuky do učeben fyziky, chemie a matematiky ",True
32397940,"Základní škola a Mateřská škola Červený vrch, Praha 6, Alžírská 26",48133809,"ALEX kovový a školní nábytek, s.r.o.",26943344,135200.0,2025-03-04,2025,Objednávka žákovských stolů a židlí,True
32268984,"Základní škola Boženy Němcové Jaroměř, Husovo náměstí 352, okres Náchod",70926662,Rapid Design s.r.o.,01974769,6472955.5,2024-08-23,2024,Dodatek č.2 ke kupní smlouvě,True
32259332,"Základní škola a mateřská škola, Vrchlabí, Horská 256",71005889,"AV MEDIA SYSTEMS, a.s.",48108375,924870.0,2025-02-24,2025,Dohoda o narovnání - kupní smlouva - dodávka vybavení do odborných učeben,True
32223264,"Základní škola, Náchod, Komenského 425",70154279,"Základní škola, Náchod, Komenského 425",70154279,2167836.0,2024-08-12,2024,"Dodávka vybavení učeben - Základní škola, Náchod, Komenského 425",True
32177860,"Základní škola a mateřská škola, Vrchlabí, Horská 256",71005889,"Základní škola a mateřská škola, Vrchlabí, Horská 256",71005889,924870.0,2024-08-22,2024,Dodávka vybavení do odborných učeben,True
32169812,"Domov mládeže a Školní jídelna, České Budějovice, Holečkova 2",60077611,Dřevozpracující výrobní družstvo,00030520,2448085.0,2025-02-17,2025,"Půdní vestavba Domova mládeže, Holečkova 2, České Budějovice - Interiérové vybavení",True
32114864,"Střední odborná škola zdravotnická a Střední odborné učiliště, Český Krumlov, Tavírna 342",60821221,KOSTAX spol. s r.o.,60850353,12999339.51,2024-07-15,2024,"Smlouva o dílo ,,Modernizace SOŠZ a SOU""",True
32097336,"Základní škola F.L.Čelakovského, Strakonice, Jezerní 1280",47255897,"Základní škola F.L.Čelakovského, Strakonice, Jezerní 1280",47255897,82315.0,2025-02-04,2025,"oprava učebny a nový nábytek v jazykové učebně v Chelčického 555, Strakonice",True
32097268,"Základní škola F.L.Čelakovského, Strakonice, Jezerní 1280",47255897,"Základní škola F.L.Čelakovského, Strakonice, Jezerní 1280",47255897,81188.0,2025-02-04,2025,oprava učebny a nový nábytek v jazykové učebně,True
32012176,"Statutární město Ostrava, městský obvod Hošťálkovice",00845451,Baar Group s.r.o.,06745342,1307270.0,2024-11-22,2024,Registr smluv_125_2024_Dohoda o narovnání závazků Baar Group,False
31965996,Město Dobruška,00274879,Rapid Design s.r.o.,01974769,1296970.0,2025-01-30,2025,"Kupní smlouva - dodávka nábytku a dalšího vybavení pro ZŠ Pulická, Dobruška",False
31950156,Statutární město Brno,44992785,INTERDEKOR HP s.r.o.,25367498,3478163.0,2025-01-30,2025,"Kupní smlouva - ZŠ Bosonožská – Inovace materiálních podmínek pro rozvoj přírodovědné, informační a technické gramotnost",False
31922052,Město Kroměříž,00287351,AKTÉ projekt s.r.o.,26960834,184900.0,2025-01-27,2025,"Objednávka - zpracování projektové dokumentace na akci:  ZŠ Zámoraví, Kroměříž - přestavba bytu školníka na odborné učeb",False
31846644,Středočeský kraj,70891095,"Střední odborná škola stavební a Střední odborné učiliště stavební, Kolín II, Pr",00177032,10909637.55,2025-01-20,2025,"Smlouva o partnerství - Střední odborná škola stavební a Střední odborné učiliště stavební, Kolín II, Pražská 112",False
31838012,"Základní škola Strakonice, Dukelská 166",47255838,"Základní škola Strakonice, Dukelská 166",47255838,53769.6,2025-01-21,2025,"žákovský nábytek, 14 TEO R II žákovských stolů bez košíku, 28 TEO žákovských židlí, RAL 5012, velikost 7-5",True
31685576,"Základní škola a mateřská škola Morávka, příspěvková organizace",70942129,PWR computers a.s.,48394246,1548629.0,2024-12-20,2024,Dodávky vybavení pro ZŠ Morávka,True
31612036,Město Ivančice,00281859,"Artspect, a.s.",28123395,1499822.0,2025-01-02,2025,25100002 Kupní smlouva - Dodávka vybavení odborných učeben – AV a IT technika a nábytek – Základní škola T. G. Masaryka ,False
31606832,Město Sokolov,00259586,NEXINEO CZ s.r.o.,07904380,429214.0,2024-12-17,2024,"Základní škola Sokolov, Běžecká 2055 - multimediální učebna pro žáky 1.stupně: dodávka nábytku",False
31512904,"Střední zdravotnická škola, Děčín, Čsl. mládeže 5/9, příspěvková organizace",00673781,"Střední zdravotnická škola, Děčín, Čsl. mládeže 5/9, příspěvková organizace",00673781,51414.06,2024-12-18,2024,Nákup školního nábytku,True
31479460,"Základní škola, Trutnov, V Domcích 488",64201121,Rapid Design s.r.o.,01974769,53460.0,2024-12-12,2024,"Dodatek č.1 ke kupní smlouvě ""Dodávka nábytkového vybavení učeben - Základní škola, Trutnov, V Domcích 488""",True
31444948,"Střední škola informatiky, elektrotechniky a řemesel Rožnov pod Radhoštěm",00843474,MY DVA holding a.s.,25676059,516497.76,2024-12-16,2024,nákup školního nábytku,True
31356944,Základní škola Špitálská,61382213,Alena Balíková,49721542,103110.0,2024-11-20,2024,Nabytek do tridy,True
31352740,Město Lipník nad Bečvou,00301493,Moderní škola s.r.o.,28607376,3404371.3,2024-12-10,2024,modernizace odborných učeben ZŠ Osecká a ZŠ Hranická - dodání nábytku,False
31347528,"Základní škola Dřevohostice, okres Přerov, příspěvková organizace",70040656,Prekt service s.r.o.,03023419,663239.0,2024-12-05,2024,Dodávky vybavení pro ZŠ Dřevohostice  ,True
31289156,"Střední odborná škola a Střední odborné učiliště, Hněvkovice 865",00073130,MULTIP Moravia s.r.o.,16627971,120345.39,2024-11-28,2024,Nábytek do odborné učebny č. 21,True
31251100,"Základní škola Bruntál, Jesenická 10",00852805,InterŠKOL a.s.,24814466,439010.0,2024-12-03,2024,"Objednávka nábytku - projekt ""Multimediální učebna přírodních věd v ZŠ Bruntál, Jesenická 10""",True
31243152,"Střední odborná škola a Střední odborné učiliště, Hněvkovice 865",00073130,MULTIP Moravia s.r.o.,16627971,120345.39,2024-11-28,2024,Nábytek do odborné učebny č. 21,True
31243092,"Střední odborná škola a Střední odborné učiliště, Hněvkovice 865",00073130,MULTIP Moravia s.r.o.,16627971,171149.66,2024-11-28,2024,Nábytek do odborné učebny č. 24,True
31236748,"Základní škola, Praha 4, Plamínkové 2",60435640,"Základní škola, Praha 4, Plamínkové 2",60435640,96210.0,2024-11-19,2024,Žákovský nábytek,True
31151692,"Střední odborná škola a Střední odborné učiliště Jílové u Prahy, příspěvková organizace",14802015,Křovina s.r.o.,26424819,64068.31,2024-11-25,2024,Dodávka školního nábytku,True
31144816,"Střední škola obchodní, České Budějovice, Husova 9",00510874,DTD Styl CB s.r.o.,26069687,1388838.0,2024-11-26,2024,"Kupní smlouva - žákovské pracovní stoly s výsuvným monitorem pro novou přístavb, Husova 9",True
31142564,Integrovaná střední škola - Centrum odborné přípravy a Jazyková škola s právem státní jazykové zkoušky Valašské Meziříčí,00851574,Hilbert Interiéry s.r.o.,28661133,508198.79,2024-03-26,2024,Kupní smlouva - Školní nábytek,True
31106564,"Základní škola, O. Nedbala 30, České Budějovice",60077093,MY DVA holding a.s.,25676059,1533213.99,2024-11-22,2024,Nákup nábytku do 2 odborných učeben,True
31091608,"Střední škola obchodní, České Budějovice, Husova 9",00510874,DTD Styl CB s.r.o.,26069687,671974.0,2024-11-04,2024,"Dodatek č. 1 ke kupní smlouvě ""Žákovské pracovní stoly s výklopy""",True
31085580,"Gymnázium a Střední odborná škola zdravotnická a ekonomická Vyškov, příspěvková organizace",00559270,Dlugosz s.r.o.,14062020,2674810.0,2024-08-06,2024,"Modernizace odborných učeben - vybavení, část I. - Nábytek",True
31006276,Střední škola - Centrum odborné přípravy technické Kroměříž,00568945,SANTAL s.r.o.,42408121,222991.4,2024-11-14,2024,Smlouva o dílo - pořízení školního nábytku,True
30991472,"Základní škola Rychnov nad Kněžnou, Masarykova 563",60884835,Robert Janovský,45574332,1565460.0,2024-11-08,2024,"Dodatek ke kupní smlouvě - ,,Dodávka vybavení učeben - Základní škola Rychnov nad Kněžnou, Masarykova 563""",True
30910800,"Základní škola a mateřská škola, Praha 2, Na Smetance 1",47611928,Křovina s.r.o.,26424819,165123.2,2024-10-03,2024,Objednávka školního nábytku,True
30871672,"Základní škola Strakonice, Dukelská 166",47255838,"Základní škola Strakonice, Dukelská 166",47255838,75891.73,2024-10-31,2024,"Žákovský nábytek(1 skříň,15 židlí, 8 stolů)do učebny VT",True
30801756,Obec Dražovice,00291722,Obec Dražovice,00291722,658858.0,2024-08-19,2024,"Kupní smlouva - ""Půdní vestavba ZŠ Dražovice - dodávka vybavení - Část 2 - Nábytek""",False
30745444,Statutární město Brno,44992785,INTERDEKOR HP s.r.o.,25367498,3474855.0,2024-10-30,2024,"Kupní smlouva - ZŠ Bosonožská – Inovace materiálních podmínek pro rozvoj přírodovědné, informační a technické gramotnost",False
30673416,"Základní škola Rychnov nad Kněžnou, Masarykova 563",60884835,Robert Janovský,45574332,1439700.0,2024-09-10,2024,Dodávka nábytku a dalšího vybavení pro modernizované odborné učebny,True
30669620,"Základní škola Jaroměř - Josefov, Vodárenská 370, okres Náchod",70932085,"ANDRAIA, spol. s r.o.",25787969,1973666.0,2024-10-23,2024,"nábytek, vybavení učebny",True
30642252,Město Uničov,00299634,KANONA a.s.,04163664,2878390.0,2024-08-21,2024,"Uničov - ZŠ Pionýrů , učebny, ovál, WC ZTP, část nábytek",False
30609996,"Základní škola a Mateřská škola Tábor, Husova 1570",70877807,CISS CZ s.r.o.,60826860,119516.82,2024-10-16,2024,školní nábytek,True
