izo,lat,lon
011179457,49.4730713,18.1606363
042797942,49.3414213,17.9994175
000843547,49.4611638,18.1389538
000843393,49.4664143,18.128996
000843407,49.3351135,18.0030772
013643878,49.3385425,17.9832825
000843504,49.477025,17.9734538
000845060,49.4761962,17.9794787
107880741,50.2394699,17.2111672
108014053,50.2241816,17.1918845
110027230,50.2269813,17.201645
102692173,50.2309322,17.2021878
150017090,49.2162533,17.8035414
150004451,49.5982991,17.2707804
110010116,50.0770556,14.4283903
110031067,50.0597022,14.4327389
110031008,50.0739283,14.4789566
110009487,49.9543712,14.0503775
110030729,50.1466665,14.0980563
110009819,50.0272349,15.1997361
110009967,50.3516929,14.4764021
110009975,50.4174565,14.9094604
110010043,50.1852052,15.0425859
110031105,49.6901444,14.0103663
110030494,48.9798441,14.456949
110500164,48.8061715,14.3158085
110009762,49.1470195,15.0025966
110010108,49.3097204,14.1443219
110010256,49.4092829,14.6740101
110009711,50.0787516,12.3664749
110030672,50.2274296,12.8766371
110030966,49.7690499,13.3602224
110009614,50.7725229,14.1997999
110010175,50.9522618,14.555379
110030745,50.7697743,15.0559113
110031229,50.6649112,14.0294434
110030559,49.6099521,15.5726018
110030591,50.2089092,15.8367414
110009754,49.95449,15.7919078
110030923,50.0223432,15.8053192
110010311,50.5889576,15.1674025
110010205,49.7572804,16.4646323
110010264,50.4781688,16.0902788
110010353,49.9727359,16.3987252
110009584,49.1972145,16.6046778
110030478,49.2044893,16.6231276
110009550,49.2026264,16.6011314
110009541,49.2010685,16.5973542
110031261,49.2247563,17.7025138
110009878,49.2910476,17.3813771
110010167,49.4744602,17.110847
110031300,48.8573277,16.0535918
110031334,49.5577261,15.939939
110009665,49.6860213,18.3529275
110009789,49.8547175,18.5504563
110010019,49.5933476,18.0083838
110030818,49.5963653,17.2452493
110010086,49.93736,17.8995313
110030893,49.816206,18.266106
110009681,49.5602775,17.74972
110010221,49.964818,16.9726432
000638323,50.0888639,14.4245479
110451015,50.1465065,14.1011925
060075104,48.9801912,14.4506419
108054080,49.3037286,14.1542224
108054110,49.3108152,14.1348426
000072818,49.0114684,14.0007021
060650770,49.1601383,14.1761053
060650494,49.1664511,13.8867227
060064790,49.4131483,14.667656
060064781,49.4131471,14.6686388
102133743,50.7621913,14.5461613
047274689,50.7834035,14.2139969
000082091,50.4578721,13.4145569
102047723,50.7255488,15.1704187
000082244,50.7255635,15.1713102
000082147,50.7733654,15.0648898
000082457,50.4325337,14.2547556
000392669,50.4578265,14.3798295
108006972,50.4989937,13.6337664
108021041,49.2207688,17.6631796
110030982,50.0880147,14.414638
047611162,50.0867662,14.4142151
110025741,50.0876704,14.4054786
060436107,50.0880174,14.4057385
151032688,50.0863447,14.4055893
110036166,50.0882677,14.3923286
048134546,50.0882677,14.3923286
102037884,50.0721301,14.4276112
110001699,50.0768394,14.443472
102037914,50.0768394,14.443472
000638226,50.0757088,14.4248073
110001711,50.0757088,14.4248073
048133035,50.0749322,14.4352116
045249750,49.9889431,14.411706
060436735,50.0656726,14.4205226
108056856,50.0716003,14.4382778
110035577,50.0867418,14.467106
110007646,50.0488394,14.3099324
102401489,50.025695,14.4569067
102113424,50.0315743,14.5250397
110034821,50.0315743,14.5250397
110035089,50.0113627,14.4436718
000638625,50.0272172,14.4570264
102401691,50.0706204,14.3819821
102401705,50.0432821,14.3194411
060461683,50.074413,14.3482527
150065591,50.0566662,14.3929699
048134058,50.0566662,14.3929699
102401641,50.0464078,14.4081776
060461969,50.1000998,14.3473394
181016117,50.0852426,14.3757533
102401098,50.0957401,14.3515423
110350260,50.0745424,14.3249774
102261466,50.1154949,14.4643266
102261571,50.1402036,14.4352071
102401420,50.127343,14.4235986
110000803,50.1294236,14.4193004
102301891,50.1219545,14.4861714
102349070,50.0533621,14.500709
110350413,50.028164,14.5162022
110032675,50.028164,14.5162022
150076339,50.0836602,14.4964202
102337993,50.0836602,14.4964202
181079607,50.0363343,14.595013
047607882,50.0363343,14.595013
110350651,50.0745692,14.4901573
102014116,49.5773964,14.5393796
102002878,49.7101688,14.8935238
110450353,49.6403425,14.6365075
151035709,49.9568899,14.0483917
002050943,49.9568899,14.0483917
002050960,49.8339091,13.9012866
110450493,49.876715,13.89359
181141957,50.2321617,14.0839373
102114013,50.2321617,14.0839373
108002586,50.1125951,14.2020363
110450060,50.1456963,13.9528063
102638519,50.1673851,14.110405
151035504,50.0738551,14.853387
002174791,50.0738551,14.853387
151015643,49.9903538,14.8601675
110001257,49.9903538,14.8601675
110001273,50.0027266,14.9733411
181024845,50.024888,15.207906
002174804,50.0938321,15.0351354
102238073,49.9141733,15.3931932
150067364,49.9505214,15.2722005
102238031,49.9505214,15.2722005
181008521,49.9081251,15.3905127
110450876,49.9507058,15.2681874
110450477,49.8821837,15.0609222
102338094,50.2868301,14.8371277
102338124,50.5241788,14.9830213
110450523,50.4206338,14.9054888
102650357,50.1440541,15.1389907
102650420,50.146756,15.1197533
181100291,50.2047904,14.8399127
102650411,50.2228867,14.8686274
102650438,50.2069307,15.2959514
102438722,49.9903048,14.6894967
102438749,50.1965289,14.6789618
108052991,49.9198294,14.6879971
108053008,49.9052861,14.5893984
110002156,49.933022,14.5085687
110000480,49.6607592,14.432799
181015706,50.100001,13.7412214
102602433,50.100001,13.7412214
150071329,48.8397016,14.6413055
060076518,48.8397016,14.6413055
110028538,48.9787869,14.4744559
107530961,48.9787869,14.4744559
060075856,48.9750956,14.4840504
110028350,48.9607991,14.4693996
060075945,49.2248702,14.4201204
150077084,48.9981504,14.4444047
110017820,48.9981504,14.4444047
102075441,48.8108207,14.3221063
102075476,48.7373714,14.4876463
150077971,49.1408451,14.9994681
108016811,49.1490737,15.0037936
108016820,49.079936,15.4364778
108016871,48.8792113,14.9329133
102175349,49.427243,15.2187553
108054195,49.3041776,14.1652964
110033698,49.3041776,14.1652964
102439184,49.404253,13.8860913
102439192,49.1478356,14.1722554
102351198,49.3969543,14.4811365
151027218,49.2636822,14.7054642
110018249,49.2636822,14.7054642
060061821,49.421655,14.6604125
000574961,49.5348561,12.9524128
102004463,49.5296909,12.9355831
102104069,50.2321753,12.8752203
108018423,50.3047681,12.9451663
000872326,50.2481021,12.831103
110037707,50.3629787,12.9299257
102164690,49.3975317,13.3068945
110031814,49.4474651,13.3543778
049777726,49.7502233,13.3793345
049777718,49.7244658,13.3751782
110031857,49.7603252,13.4165191
110031890,49.7520396,13.4220529
049774859,49.7429574,13.3343136
181077639,49.2296033,13.5254646
108005747,49.230101,13.5264445
108032019,49.7443583,13.3256024
110032004,49.7447989,13.3261023
048380261,49.9201921,13.6950276
102464332,49.7544805,12.9947835
102464359,49.7934111,12.6256333
102005745,50.7847501,14.63864
110012658,50.6998437,14.5381041
150068123,50.9802651,14.291775
110013107,50.982625,14.2891175
181080109,50.7782807,14.2182708
102577340,50.7782807,14.2182708
181042771,50.7985801,14.417615
102577421,50.7985801,14.417615
181025230,50.9515568,14.5557034
102577447,51.0057888,14.4578713
181142449,50.9103438,14.6273925
102577137,50.9487116,14.5474705
103017488,50.723575,15.1713938
102177520,50.7375238,15.2789063
102177490,50.7253451,15.162515
000082856,50.7842438,15.0773186
000082848,50.7748895,15.0513012
108030687,50.7580196,15.0426018
108030733,50.7609444,15.0761999
110008286,50.449641,14.374578
102317526,50.419943,14.2441878
110003152,50.3499525,13.8083325
108040771,50.3209722,13.5467679
062247859,50.3209722,13.5467679
061357286,49.5198118,13.5331949
181057522,50.6015669,13.6077564
110010795,50.6015669,13.6077564
108007022,50.5075213,13.6264962
110010680,50.4977393,13.652443
110010671,50.4977393,13.652443
102465789,50.6365615,13.810879
102465797,50.5425229,13.7735412
150059639,50.6315794,13.7133755
110036026,50.6050563,13.7493762
108019608,50.6050563,13.7493762
107568624,50.6617659,13.8461747
110017650,50.6434236,13.8412116
102000603,50.6434236,13.8412116
181023725,50.6805637,14.0290192
110003471,50.6812545,14.022362
151037388,49.7230748,15.6745067
102006814,49.7230748,15.6745067
181035898,49.6102089,15.5814804
102006792,49.6102089,15.5814804
102006750,49.6138034,15.567446
102078297,50.2003986,15.8269367
110011473,50.2102757,15.815565
048162485,50.2102757,15.815565
181073501,50.1995899,15.8142005
061223174,50.1995899,15.8142005
110013387,50.2022109,15.8330064
102078327,50.2022109,15.8330064
102078378,50.2436513,15.4939588
110013450,50.1840964,15.8376909
110013417,50.1840964,15.8376909
062690400,50.2276805,15.8666444
060103370,49.9555258,15.9914315
000087998,50.3679138,15.6283738
102206538,50.4293851,15.5867625
181093626,50.5802413,16.3416388
102266069,50.5802413,16.3416388
181064197,50.3571013,15.9283088
102718563,50.3571013,15.9283088
102730148,50.346645,16.1548325
150024762,50.3412563,16.1553413
103378031,50.4266565,15.87832
181083787,50.4157363,16.1679963
102266131,50.4157363,16.1679963
110000021,50.3526588,16.1447925
110011520,49.947267,16.1492159
046492101,49.947267,16.1492159
110013573,50.0452068,15.7947116
060158981,50.0452068,15.7947116
181007304,50.1657688,16.2697625
110003501,50.1652563,16.2744625
110003519,50.2893463,16.1555363
108009777,50.6017783,15.3222683
110013514,49.7605138,16.6625382
110013506,49.7601294,16.6626373
108034453,49.7089938,16.2662713
181068729,49.7590545,16.466374
110200012,49.7584961,16.4672231
102590168,50.6935744,15.7335607
181031574,50.5886063,15.883305
102590346,50.5886063,15.883305
102590257,50.4737663,16.0942438
181045231,50.6189055,15.6125726
110011791,50.5615038,15.9153925
102590176,50.6303881,15.6060483
060154021,50.5391976,15.7262275
102590320,50.5391976,15.7262275
049290274,50.6321638,15.7828113
108026761,50.4436076,15.8160213
060153351,50.4304838,15.8140925
102654158,49.9136218,16.6127582
000401871,50.0865821,16.4682122
102654182,50.0865821,16.4682122
181087511,49.9503651,16.1540224
108031233,49.9503651,16.1540224
181038897,49.9687627,16.3916689
108041689,50.0363728,16.4254779
102654140,50.0844288,16.7635175
102007853,49.3523243,16.6559095
150076983,49.4947638,16.6619663
102007870,49.491985,16.6602288
102104409,49.3576513,16.6500782
102007837,49.5631047,16.5044008
103019341,49.388153,16.7489318
110025334,49.5598075,16.424155
110300696,49.1829898,16.5946189
044993633,49.1829898,16.5946189
044991665,49.20597,16.6854877
181065983,49.20597,16.6854877
062157396,49.2256435,16.608074
110023234,49.1729779,16.6271256
062157655,49.2247902,16.6283721
102067902,49.1743893,16.5765726
150020091,49.202308,16.638722
110023196,49.2043717,16.6443368
108028411,49.2229093,16.5962495
048515027,49.2293378,16.624079
181120925,49.1888051,16.635777
062157299,49.1888051,16.635777
110300025,49.1955427,16.5711573
110023269,49.195071,16.5711912
110025857,49.1729779,16.6271256
044993668,49.2063074,16.6288791
062157787,49.1964677,16.5651655
103031383,49.1015981,16.3730501
102191506,49.1189875,16.5835972
110023676,48.9936682,16.5144768
150045395,48.9661279,16.8622133
102255903,48.9661279,16.8622133
102255938,48.8115039,16.6443156
102319677,49.2215051,17.8524125
110500644,49.2196763,17.6812263
103031464,49.2196763,17.6812263
102319707,49.218065,17.6508325
102319651,49.2121514,17.5323507
102319626,49.0738175,17.8898888
102319618,49.1130251,17.7627363
110023617,49.1409048,18.0075634
110023609,49.1083972,18.0531361
181079704,48.8574468,17.1081645
102391874,48.8579063,17.1082675
181077728,48.9484665,17.3870891
102391921,48.9493367,17.3759773
110022050,49.024342,17.1204801
110250907,49.0590827,17.2150066
102391904,49.0260708,17.1260626
110004663,49.2963261,17.3927014
110004680,49.4058617,17.6712482
110004736,49.2934164,17.3807886
108020860,49.300904,17.3774217
103031529,49.3276925,17.5700935
110004655,49.3287663,17.5712262
000840122,49.4703413,17.1121544
102591857,49.4703413,17.1121544
151037639,49.4165412,17.1390851
110008545,49.4665239,17.1120196
047443936,49.2148048,15.8912026
181025001,49.0525768,15.8092797
047443812,49.0525768,15.8092797
060371668,49.0688725,17.4645163
060371676,49.0400676,17.7994775
181127491,49.0321038,17.6430463
060371714,49.0321038,17.6430463
110037219,49.0649326,17.4634
181024888,49.2826704,16.9824031
110005201,49.2826704,16.9824031
110005007,48.8574022,16.0495551
103279717,48.8569479,16.0473427
181095971,49.5661501,16.07742
102943401,49.5661501,16.07742
102943397,49.5228563,16.2556463
150028393,49.3537726,16.0191975
102943427,49.3537726,16.0191975
102943389,49.2925638,16.223218
110023765,49.3641882,16.0850078
110023773,49.3641882,16.0850078
102020248,49.9336775,17.271735
102020167,49.9912863,17.4520588
181017067,49.8579663,18.5456963
102168181,49.8483138,18.5498975
110023498,49.7961925,18.4091888
000847895,49.7940876,18.412575
108022161,49.5946513,18.0140638
108022056,49.5928963,17.9935113
102113459,49.5455436,18.2137742
102113467,49.5910025,18.1417775
108046028,49.7884424,18.1254099
110023552,49.5895863,18.1406563
110008936,49.5963525,18.01711
102332037,49.6940338,17.0738762
108012832,49.5993103,17.2821392
102332088,49.7725288,17.1259837
000601691,49.6065988,17.2321767
108056848,49.6065988,17.2321767
181000890,49.5890836,17.2651193
000844071,49.5890836,17.2651193
049556088,49.57762,17.480145
000601683,49.5782646,17.2307185
110008952,49.5841201,17.1766134
110300165,49.5829182,17.2522093
110008448,49.5917983,17.2396146
110008421,49.5917983,17.2396146
110009029,49.7676538,17.1137613
110005996,49.8981288,18.1893175
110034333,49.9347101,17.8851588
000601837,49.9000731,18.1946997
108035905,49.9752032,17.7371352
110550889,49.7754201,17.7513588
000601985,49.8323888,18.180885
000601977,49.8312591,18.3039501
181119641,49.7880838,18.2516068
041035526,49.8315963,18.172276
102520241,49.8281601,18.1833932
102520739,49.7949765,18.2429123
000443093,49.8257428,18.2486649
048752479,49.7783873,18.2262961
013644319,49.8118529,18.2292978
000842800,49.1421614,16.8293197
102608679,49.3534682,17.296018
181087464,49.4583305,17.4491262
102608709,49.4583305,17.4491262
110008375,49.5533176,17.7279638
102608652,49.5529789,17.7304025
181023687,49.5267032,17.5824895
107880695,49.5267032,17.5824895
102680906,50.0328963,17.0386088
181059711,49.8870188,16.8677825
102844038,49.8870188,16.8677825
150069880,49.9648233,16.9693644
110551303,49.9612557,16.9705951
110008588,49.9699271,16.9671183
110550064,49.9703269,16.9708582
110008626,49.9698549,16.9706986
110025474,49.7801726,16.9273975
102780340,49.3162725,18.1453573
048739235,49.1814895,18.0621791
110022971,49.4665063,17.9749138
110022947,49.4665063,17.9749138
102780382,49.4583563,18.1356088
000843318,49.4786945,17.8154631
108014070,50.2277415,17.1983322
102020159,50.2521426,17.3908575
102856613,50.2282208,17.1381477
102680931,50.5626579,15.8217107
110351070,50.0604171,14.4251284
110032691,50.0624933,14.4220958
110001770,50.0703976,14.4375052
110011252,50.0362753,14.4591382
150072490,50.1183435,14.5053252
110026756,50.0676584,15.2727938
110027965,50.4083588,14.44952
181080206,50.1914272,15.0438224
110028058,50.1914272,15.0438224
110031512,50.2331113,14.0681125
108051749,49.7453263,14.1520289
110028376,48.9398656,14.424997
110150244,48.7695313,14.0342536
108017109,49.1490383,14.999082
110023901,49.2638791,15.2423677
110023897,49.2638791,15.2423677
110023927,49.3774129,14.9656019
150069685,49.5596804,12.7705851
110031601,49.5596804,12.7705851
110031954,49.7627873,13.3648329
110034791,49.8965745,13.6951978
181128039,49.8965745,13.6951978
110028724,50.7028038,14.8457288
110027744,50.9935277,14.5708119
110027752,50.7708303,14.192024
110027787,50.7371728,14.1917012
110021690,50.7617514,15.0553935
110021878,50.822625,14.9673163
108043801,50.4655493,13.9649487
150002785,50.4470634,13.2672404
150002769,50.4470634,13.2672404
110033809,50.2292216,13.411359
110031750,50.0910601,13.160209
110020634,50.5616039,13.8712576
110400178,50.5616039,13.8712576
110035356,50.2103192,15.8094442
110013654,49.9510888,15.7738934
110013662,50.1220213,16.2152763
110013638,50.5439988,15.726195
110013689,50.6178625,15.6130464
110029593,50.6586744,15.8199838
102590222,50.5869966,15.6643195
110035186,49.1922209,16.576138
110023048,49.4081553,15.5974714
110026985,49.3982163,17.682721
110022866,49.1417651,17.208871
181019621,49.1417651,17.208871
110023145,48.9824147,16.1502546
110023111,49.0448784,16.3148131
110023072,49.0448784,16.3148131
150033923,49.2509069,15.3203102
181020084,49.2505883,15.3211379
110022394,49.8540221,18.2780647
110022424,49.7545438,18.4907513
110022769,49.5925025,18.0063275
181124602,49.5925025,18.0063275
110022645,49.4675213,17.9706113
181056551,49.854252,18.2731247
110022084,49.4274099,17.5903359
110022131,49.5402197,17.4998163
150068191,49.977781,16.9834223
181002604,50.3117663,17.0985388
060436093,50.0880261,14.4053587
060436115,50.0919276,14.4197875
060436123,50.0804255,14.4160241
060436140,50.0797737,14.4233601
060436166,50.0918179,14.4321851
047609842,50.0727358,14.447018
047610859,50.0713164,14.4376334
047611928,50.0799545,14.4362426
048132926,50.0746282,14.4403955
048134201,50.0685628,14.4193848
049624911,50.0732346,14.4476308
102037671,50.0757096,14.4176429
